indicator,signal,horizon,direction,n_stocks,total_signals,avg_return,median_return,avg_win_rate,avg_t_stat,pct_stocks_positive
momentum_kama,P80_short,fwd_3d,short,213,111781,-0.08094694835680752,-0.095,50.481079812206566,-0.5402488262910797,29.577464788732392
momentum_kama,P80_short,fwd_5d,short,213,111781,-0.13297276995305166,-0.1438,50.096384976525826,-0.6498215962441315,29.107981220657276
momentum_kama,P90_short,fwd_1d,short,213,55895,-0.0857924882629108,-0.0853,49.5737089201878,-0.6407652582159624,23.474178403755868
momentum_kama,P90_short,fwd_2d,short,213,55895,-0.16931267605633804,-0.1704,49.51460093896714,-0.8914647887323944,23.474178403755868
momentum_kama,P90_short,fwd_3d,short,213,55895,-0.24674272300469482,-0.2543,48.97394366197184,-1.0567840375586854,23.943661971830984
momentum_kama,P90_short,fwd_5d,short,213,55895,-0.3925521126760564,-0.3912,47.792441314554,-1.2997136150234743,23.943661971830984
momentum_ppo,P10_long,fwd_1d,long,213,55895,0.1860924882629108,0.1599,53.17788732394366,0.9735023474178404,94.83568075117371
momentum_ppo,P10_long,fwd_2d,long,213,55895,0.3547211267605634,0.3012,55.00356807511737,1.4226901408450705,92.95774647887323
momentum_ppo,P10_long,fwd_3d,long,213,55895,0.5241384976525822,0.4508,56.15018779342723,1.7107136150234743,93.89671361502347
momentum_ppo,P10_long,fwd_5d,long,213,55895,0.8044309859154929,0.7225,57.81136150234742,2.1807464788732394,93.42723004694837
momentum_ppo,P20_long,fwd_1d,long,213,111781,0.1389131455399061,0.1267,52.988497652582154,1.1954929577464788,96.24413145539906
momentum_ppo,P20_long,fwd_2d,long,213,111781,0.26405962441314557,0.2385,54.417042253521124,1.7344366197183099,96.24413145539906
momentum_ppo,P20_long,fwd_3d,long,213,111781,0.3908361502347418,0.3647,55.28967136150235,2.08793896713615,96.71361502347418
momentum_ppo,P20_long,fwd_5d,long,213,111781,0.6227849765258215,0.5643,56.76633802816901,2.6817746478873237,96.24413145539906
momentum_ppo,P80_short,fwd_1d,short,213,111781,0.054334272300469486,0.0281,51.35713615023474,0.5181361502347418,72.76995305164318
momentum_ppo,P80_short,fwd_2d,short,213,111781,0.10572816901408451,0.058,52.1518779342723,0.7463755868544601,72.30046948356808
momentum_ppo,P80_short,fwd_3d,short,213,111781,0.15827887323943662,0.0916,52.55234741784037,0.9220469483568074,71.83098591549296
momentum_ppo,P80_short,fwd_5d,short,213,111781,0.25579061032863853,0.1557,53.20732394366197,1.1910516431924882,74.64788732394366
momentum_ppo,P90_short,fwd_1d,short,213,55895,0.04532018779342723,0.0172,50.6256338028169,0.19475586854460092,61.03286384976526
momentum_ppo,P90_short,fwd_2d,short,213,55895,0.10287699530516432,0.0456,51.457464788732395,0.3448262910798122,60.093896713615024
momentum_ppo,P90_short,fwd_3d,short,213,55895,0.15677276995305164,0.0684,51.959671361502345,0.4601924882629108,62.91079812206573
momentum_ppo,P90_short,fwd_5d,short,213,55895,0.25740892018779343,0.0883,52.57488262910798,0.6317981220657277,60.56338028169014
momentum_ppo_hist,P10_long,fwd_1d,long,213,55895,0.1337868544600939,0.1008,53.233333333333334,0.7378967136150235,83.09859154929578
momentum_ppo_hist,P10_long,fwd_2d,long,213,55895,0.2305901408450704,0.1786,54.12784037558685,1.0099530516431925,81.69014084507043
momentum_ppo_hist,P10_long,fwd_3d,long,213,55895,0.3314929577464789,0.2651,54.705821596244135,1.1839107981220658,81.2206572769953
momentum_ppo_hist,P10_long,fwd_5d,long,213,55895,0.46276056338028165,0.353,55.734225352112674,1.3483286384976527,80.28169014084507
momentum_ppo_hist,P20_long,fwd_1d,long,213,111781,0.09854929577464788,0.0827,52.94286384976526,0.8958591549295776,83.09859154929578
momentum_ppo_hist,P20_long,fwd_2d,long,213,111781,0.19063051643192488,0.1587,53.917417840375585,1.3047230046948357,83.09859154929578
momentum_ppo_hist,P20_long,fwd_3d,long,213,111781,0.2838225352112676,0.2298,54.515774647887326,1.5868732394366198,86.85446009389672
momentum_ppo_hist,P20_long,fwd_5d,long,213,111781,0.4183535211267606,0.3448,55.490046948356806,1.9120046948356808,87.32394366197182
momentum_ppo_hist,P80_short,fwd_1d,short,213,111781,0.08365023474178403,0.0758,51.50276995305165,0.9112723004694836,86.85446009389672
momentum_ppo_hist,P80_short,fwd_2d,short,213,111781,0.1664906103286385,0.156,52.7856338028169,1.3332065727699531,87.79342723004694
momentum_ppo_hist,P80_short,fwd_3d,short,213,111781,0.26214225352112674,0.2288,53.84718309859155,1.72824882629108,86.85446009389672
momentum_ppo_hist,P80_short,fwd_5d,short,213,111781,0.4734671361502347,0.4123,55.423568075117366,2.4158779342723005,88.73239436619718
momentum_ppo_hist,P90_short,fwd_1d,short,213,55895,0.08714272300469483,0.0783,51.035070422535206,0.5998028169014085,76.99530516431925
momentum_ppo_hist,P90_short,fwd_2d,short,213,55895,0.1776455399061033,0.1458,52.38953051643192,0.9151924882629109,77.46478873239437
momentum_ppo_hist,P90_short,fwd_3d,short,213,55895,0.2882892018779343,0.2499,53.52201877934272,1.2148638497652584,79.34272300469483
momentum_ppo_hist,P90_short,fwd_5d,short,213,55895,0.5680422535211267,0.4875,55.717511737089204,1.8880046948356806,84.03755868544602
momentum_ppo_signal,P10_long,fwd_1d,long,213,55895,0.1736868544600939,0.1634,52.64586854460094,0.957586854460094,92.95774647887323
momentum_ppo_signal,P10_long,fwd_2d,long,213,55895,0.324081220657277,0.3015,54.49446009389671,1.3765211267605635,91.07981220657277
momentum_ppo_signal,P10_long,fwd_3d,long,213,55895,0.483756338028169,0.4425,55.6218779342723,1.6786619718309859,91.07981220657277
momentum_ppo_signal,P10_long,fwd_5d,long,213,55895,0.776768075117371,0.7211,57.21408450704226,2.2117699530516433,91.54929577464789
momentum_ppo_signal,P20_long,fwd_1d,long,213,111781,0.12326197183098592,0.1105,52.506056338028166,1.0945821596244132,95.77464788732394
momentum_ppo_signal,P20_long,fwd_2d,long,213,111781,0.23793802816901408,0.2186,54.08450704225352,1.6114835680751174,93.89671361502347
