n_bets,n_wins,n_losses,win_rate,profit_factor,avg_win,avg_loss,ev_per_bet,total_pnl,bets_per_day,bets_per_year,avg_bars_held,n_years,setup,pt_sl
2400,815,1585,34.0,1.06,1404.69,-681.19,27.14,65130.54,0.82,300.0,5.6,8.0,ES/RSI(3)+BB(1.5)/30min,2:1
1399,559,840,40.0,1.02,1028.83,-672.94,7.04,9842.01,0.48,175.0,4.5,8.0,ES/RSI(3)+BB(2.0)/30min,1.5:1
1364,467,897,34.2,1.07,1382.46,-673.19,30.62,41763.28,0.47,171.0,5.5,8.0,ES/RSI(3)+BB(2.0)/30min,2:1
625,235,390,37.6,0.93,1040.91,-676.12,-30.52,-19072.77,0.22,79.0,4.3,8.0,ES/RSI(3)+BB(2.5)/30min,1.5:1
619,201,418,32.5,0.98,1372.14,-675.77,-10.77,-6669.54,0.21,78.0,5.3,8.0,ES/RSI(3)+BB(2.5)/30min,2:1
1682,654,1028,38.9,1.01,1055.11,-667.32,2.4,4038.78,0.58,211.0,4.6,8.0,ES/RSI(5)+BB(1.5)/30min,1.5:1
1644,548,1096,33.3,1.07,1420.53,-665.82,29.63,48717.24,0.56,206.0,5.6,8.0,ES/RSI(5)+BB(1.5)/30min,2:1
1070,409,661,38.2,0.96,1027.71,-664.31,-17.55,-18777.8,0.37,134.0,4.3,8.0,ES/RSI(5)+BB(2.0)/30min,1.5:1
1050,343,707,32.7,1.0,1376.38,-666.19,1.05,1102.14,0.36,131.0,5.3,8.0,ES/RSI(5)+BB(2.0)/30min,2:1
534,196,338,36.7,0.9,1029.05,-662.69,-41.75,-22293.72,0.18,67.0,4.2,8.0,ES/RSI(5)+BB(2.5)/30min,1.5:1
532,172,360,32.3,0.99,1377.64,-662.05,-2.6,-1383.27,0.18,67.0,5.2,8.0,ES/RSI(5)+BB(2.5)/30min,2:1
2146,856,1290,39.9,1.02,1038.19,-673.94,9.0,19309.92,0.74,269.0,4.6,8.0,ES/RSI(5)+BB(1.5)/30min,1.5:1
2082,713,1369,34.2,1.09,1403.0,-669.38,40.33,83959.05,0.71,261.0,5.5,8.0,ES/RSI(5)+BB(1.5)/30min,2:1
1294,511,783,39.5,1.01,1024.93,-665.52,2.04,2634.83,0.44,162.0,4.4,8.0,ES/RSI(5)+BB(2.0)/30min,1.5:1
1262,431,831,34.2,1.07,1371.07,-667.34,28.82,36369.44,0.43,158.0,5.4,8.0,ES/RSI(5)+BB(2.0)/30min,2:1
606,225,381,37.1,0.92,1042.17,-671.98,-35.54,-21536.44,0.21,76.0,4.3,8.0,ES/RSI(5)+BB(2.5)/30min,1.5:1
602,196,406,32.6,0.99,1380.02,-670.94,-3.19,-1917.77,0.21,76.0,5.3,8.0,ES/RSI(5)+BB(2.5)/30min,2:1
2455,979,1476,39.9,1.02,1041.73,-674.59,9.84,24161.02,0.84,307.0,4.6,8.0,ES/RSI(5)+BB(1.5)/30min,1.5:1
2355,807,1548,34.3,1.09,1408.85,-672.8,40.53,95448.25,0.81,295.0,5.5,8.0,ES/RSI(5)+BB(1.5)/30min,2:1
1392,559,833,40.2,1.03,1026.9,-672.05,10.21,14215.64,0.48,174.0,4.4,8.0,ES/RSI(5)+BB(2.0)/30min,1.5:1
1359,467,892,34.4,1.08,1382.13,-671.87,33.96,46146.99,0.47,170.0,5.4,8.0,ES/RSI(5)+BB(2.0)/30min,2:1
622,233,389,37.5,0.92,1037.94,-674.21,-32.84,-20428.97,0.21,78.0,4.3,8.0,ES/RSI(5)+BB(2.5)/30min,1.5:1
616,200,416,32.5,0.98,1369.92,-673.34,-9.94,-6125.74,0.21,77.0,5.3,8.0,ES/RSI(5)+BB(2.5)/30min,2:1
2249,902,1347,40.1,1.02,1054.48,-689.73,9.82,22082.9,0.77,281.0,4.8,8.0,ES/RSI(2)+Kelt(1.5)/30min,1.5:1
2157,743,1414,34.4,1.09,1420.6,-687.49,38.66,83386.37,0.74,270.0,5.7,8.0,ES/RSI(2)+Kelt(1.5)/30min,2:1
1606,617,989,38.4,0.96,1055.57,-682.73,-14.9,-23935.1,0.55,201.0,4.7,8.0,ES/RSI(2)+Kelt(2.0)/30min,1.5:1
1566,527,1039,33.7,1.08,1444.41,-677.64,36.49,57141.76,0.54,196.0,5.6,8.0,ES/RSI(2)+Kelt(2.0)/30min,2:1
1065,406,659,38.1,0.97,1074.67,-684.67,-13.97,-14879.36,0.37,133.0,4.8,8.0,ES/RSI(2)+Kelt(2.5)/30min,1.5:1
1041,342,699,32.9,1.05,1455.98,-680.42,21.45,22329.97,0.36,130.0,5.8,8.0,ES/RSI(2)+Kelt(2.5)/30min,2:1
2320,933,1387,40.2,1.03,1058.24,-692.58,11.52,26726.21,0.8,290.0,4.8,8.0,ES/RSI(2)+Kelt(1.5)/30min,1.5:1
2229,773,1456,34.7,1.09,1423.59,-692.05,41.63,92803.03,0.76,279.0,5.7,8.0,ES/RSI(2)+Kelt(1.5)/30min,2:1
1646,635,1011,38.6,0.96,1052.34,-685.75,-15.23,-25061.51,0.56,206.0,4.7,8.0,ES/RSI(2)+Kelt(2.0)/30min,1.5:1
1606,544,1062,33.9,1.08,1433.79,-682.85,34.12,54792.58,0.55,201.0,5.6,8.0,ES/RSI(2)+Kelt(2.0)/30min,2:1
1081,408,673,37.7,0.93,1057.87,-692.39,-31.79,-34368.31,0.37,135.0,4.9,8.0,ES/RSI(2)+Kelt(2.5)/30min,1.5:1
1061,349,712,32.9,1.03,1439.19,-688.19,11.58,12282.61,0.36,133.0,5.8,8.0,ES/RSI(2)+Kelt(2.5)/30min,2:1
2370,957,1413,40.4,1.03,1057.06,-692.59,13.91,32968.98,0.81,297.0,4.8,8.0,ES/RSI(2)+Kelt(1.5)/30min,1.5:1
2268,794,1474,35.0,1.11,1423.39,-691.15,49.13,111425.59,0.78,284.0,5.7,8.0,ES/RSI(2)+Kelt(1.5)/30min,2:1
1671,647,1024,38.7,0.97,1046.78,-685.15,-14.56,-24327.85,0.57,209.0,4.8,8.0,ES/RSI(2)+Kelt(2.0)/30min,1.5:1
1629,557,1072,34.2,1.08,1423.47,-681.86,38.01,61921.06,0.56,204.0,5.6,8.0,ES/RSI(2)+Kelt(2.0)/30min,2:1
1097,416,681,37.9,0.94,1053.34,-687.63,-27.43,-30087.63,0.38,138.0,4.9,8.0,ES/RSI(2)+Kelt(2.5)/30min,1.5:1
1078,358,720,33.2,1.03,1423.3,-686.68,14.04,15130.84,0.37,135.0,5.8,8.0,ES/RSI(2)+Kelt(2.5)/30min,2:1
2133,846,1287,39.7,1.01,1055.06,-688.9,2.8,5963.56,0.73,267.0,4.8,8.0,ES/RSI(3)+Kelt(1.5)/30min,1.5:1
2065,704,1361,34.1,1.07,1418.0,-686.78,30.78,63566.18,0.71,258.0,5.7,8.0,ES/RSI(3)+Kelt(1.5)/30min,2:1
1579,601,978,38.1,0.95,1054.09,-684.14,-22.54,-35583.76,0.54,198.0,4.7,8.0,ES/RSI(3)+Kelt(2.0)/30min,1.5:1
1549,512,1037,33.1,1.04,1431.12,-679.55,18.1,28039.96,0.53,194.0,5.6,8.0,ES/RSI(3)+Kelt(2.0)/30min,2:1
1067,402,665,37.7,0.96,1081.07,-683.7,-18.81,-20072.4,0.37,134.0,4.8,8.0,ES/RSI(3)+Kelt(2.5)/30min,1.5:1
1047,338,709,32.3,1.01,1446.63,-682.52,4.83,5055.76,0.36,131.0,5.8,8.0,ES/RSI(3)+Kelt(2.5)/30min,2:1
2294,912,1382,39.8,1.0,1045.23,-691.5,-1.05,-2413.38,0.79,287.0,4.7,8.0,ES/RSI(3)+Kelt(1.5)/30min,1.5:1
2212,758,1454,34.3,1.07,1414.77,-690.14,31.17,68937.84,0.76,277.0,5.6,8.0,ES/RSI(3)+Kelt(1.5)/30min,2:1
1658,631,1027,38.1,0.93,1040.9,-685.46,-28.44,-47154.57,0.57,207.0,4.8,8.0,ES/RSI(3)+Kelt(2.0)/30min,1.5:1
1621,542,1079,33.4,1.06,1435.7,-680.65,26.97,43722.69,0.56,203.0,5.6,8.0,ES/RSI(3)+Kelt(2.0)/30min,2:1
1101,415,686,37.7,0.93,1055.67,-686.71,-29.96,-32983.08,0.38,138.0,4.9,8.0,ES/RSI(3)+Kelt(2.5)/30min,1.5:1
1082,356,726,32.9,1.04,1443.48,-683.67,16.21,17534.05,0.37,136.0,5.8,8.0,ES/RSI(3)+Kelt(2.5)/30min,2:1
2374,952,1422,40.1,1.02,1052.49,-692.54,7.24,17179.33,0.81,297.0,4.8,8.0,ES/RSI(3)+Kelt(1.5)/30min,1.5:1
2278,786,1492,34.5,1.08,1418.06,-692.01,36.05,82118.88,0.78,285.0,5.7,8.0,ES/RSI(3)+Kelt(1.5)/30min,2:1
1700,655,1045,38.5,0.95,1041.87,-686.17,-20.37,-34624.46,0.58,213.0,4.8,8.0,ES/RSI(3)+Kelt(2.0)/30min,1.5:1
1660,562,1098,33.9,1.06,1413.63,-683.86,26.26,43586.32,0.57,208.0,5.6,8.0,ES/RSI(3)+Kelt(2.0)/30min,2:1
1112,421,691,37.9,0.93,1050.95,-687.49,-29.32,-32603.06,0.38,139.0,4.9,8.0,ES/RSI(3)+Kelt(2.5)/30min,1.5:1
1093,360,733,32.9,1.01,1416.2,-687.46,5.42,5926.13,0.38,137.0,5.8,8.0,ES/RSI(3)+Kelt(2.5)/30min,2:1
1791,720,1071,40.2,1.01,1109.3,-738.0,4.63,8296.49,0.62,225.0,5.0,8.0,"ES/MomThrust(3,1.5)/30min",1.5:1
1694,589,1105,34.8,1.1,1506.93,-729.12,48.35,81900.64,0.58,213.0,6.1,8.0,"ES/MomThrust(3,1.5)/30min",2:1
1086,434,652,40.0,0.96,1121.05,-775.05,-17.31,-18796.22,0.37,137.0,5.2,8.0,"ES/MomThrust(3,2.0)/30min",1.5:1
1065,364,701,34.2,1.02,1504.44,-767.93,8.73,9296.54,0.37,134.0,6.4,8.0,"ES/MomThrust(3,2.0)/30min",2:1
634,246,388,38.8,0.94,1187.15,-798.51,-28.05,-17782.29,0.22,80.0,5.1,8.0,"ES/MomThrust(3,2.5)/30min",1.5:1
628,210,418,33.4,1.0,1588.26,-795.03,1.93,1213.34,0.22,79.0,6.1,8.0,"ES/MomThrust(3,2.5)/30min",2:1
338,129,209,38.2,0.86,1128.43,-808.51,-69.26,-23411.14,0.12,42.0,4.7,8.0,"ES/MomThrust(3,3.0)/30min",1.5:1
337,109,228,32.3,0.89,1495.74,-805.88,-61.44,-20705.91,0.12,42.0,5.7,8.0,"ES/MomThrust(3,3.0)/30min",2:1
1744,711,1033,40.8,1.09,1157.78,-732.73,38.0,66274.21,0.6,219.0,5.1,8.0,"ES/MomThrust(5,1.5)/30min",1.5:1
1663,570,1093,34.3,1.12,1562.86,-727.3,57.66,95892.52,0.57,209.0,6.2,8.0,"ES/MomThrust(5,1.5)/30min",2:1
1006,390,616,38.8,0.93,1130.91,-767.69,-31.65,-31842.51,0.35,126.0,5.0,8.0,"ES/MomThrust(5,2.0)/30min",1.5:1
981,328,653,33.4,1.0,1513.9,-762.17,-1.16,-1137.78,0.34,123.0,5.9,8.0,"ES/MomThrust(5,2.0)/30min",2:1
550,204,346,37.1,0.88,1182.23,-790.14,-58.57,-32215.27,0.19,69.0,4.9,8.0,"ES/MomThrust(5,2.5)/30min",1.5:1
543,175,368,32.2,0.98,1611.12,-783.94,-12.05,-6542.09,0.19,68.0,5.9,8.0,"ES/MomThrust(5,2.5)/30min",2:1
283,103,180,36.4,0.79,1161.12,-841.75,-112.79,-31919.75,0.1,36.0,4.6,8.0,"ES/MomThrust(5,3.0)/30min",1.5:1
281,84,197,29.9,0.82,1594.97,-826.98,-102.98,-28938.31,0.1,35.0,5.6,8.0,"ES/MomThrust(5,3.0)/30min",2:1
1655,649,1006,39.2,1.01,1156.47,-739.12,4.23,6995.48,0.57,208.0,5.0,8.0,"ES/MomThrust(10,1.5)/30min",1.5:1
1579,522,1057,33.1,1.03,1540.96,-738.16,15.29,24138.56,0.54,198.0,6.0,8.0,"ES/MomThrust(10,1.5)/30min",2:1
935,371,564,39.7,0.99,1156.8,-767.09,-3.71,-3467.96,0.32,118.0,4.8,8.0,"ES/MomThrust(10,2.0)/30min",1.5:1
904,307,597,34.0,1.06,1570.38,-765.38,27.85,25175.71,0.31,114.0,5.7,8.0,"ES/MomThrust(10,2.0)/30min",2:1
472,186,286,39.4,0.93,1127.37,-791.66,-35.43,-16722.9,0.16,59.0,4.9,8.0,"ES/MomThrust(10,2.5)/30min",1.5:1
460,157,303,34.1,0.99,1508.9,-788.86,-4.62,-2126.71,0.16,58.0,5.8,8.0,"ES/MomThrust(10,2.5)/30min",2:1
195,74,121,37.9,0.94,1185.32,-768.86,-27.27,-5317.98,0.07,25.0,4.6,8.0,"ES/MomThrust(10,3.0)/30min",1.5:1
191,61,130,31.9,1.0,1611.81,-757.37,-0.73,-138.6,0.07,24.0,5.6,8.0,"ES/MomThrust(10,3.0)/30min",2:1
1317,524,793,39.8,1.03,1467.48,-939.43,18.22,23989.21,0.45,165.0,4.4,8.0,ES/RSI(2)+BB(1.5)/60min,1.5:1
1254,418,836,33.3,1.02,1930.24,-947.82,11.53,14457.67,0.43,157.0,5.2,8.0,ES/RSI(2)+BB(1.5)/60min,2:1
758,275,483,36.3,0.87,1427.33,-935.98,-78.58,-59563.68,0.26,95.0,4.2,7.9,ES/RSI(2)+BB(2.0)/60min,1.5:1
740,224,516,30.3,0.84,1848.27,-954.55,-106.13,-78535.25,0.26,93.0,5.1,7.9,ES/RSI(2)+BB(2.0)/60min,2:1
341,135,206,39.6,0.97,1369.5,-928.23,-18.57,-6332.62,0.12,43.0,4.0,7.9,ES/RSI(2)+BB(2.5)/60min,1.5:1
336,115,221,34.2,1.03,1834.36,-927.56,17.74,5961.36,0.12,42.0,4.9,7.9,ES/RSI(2)+BB(2.5)/60min,2:1
1372,550,822,40.1,1.05,1469.18,-938.38,26.75,36700.94,0.47,172.0,4.4,8.0,ES/RSI(2)+BB(1.5)/60min,1.5:1
1301,435,866,33.4,1.03,1945.12,-945.3,21.14,27500.94,0.45,163.0,5.3,8.0,ES/RSI(2)+BB(1.5)/60min,2:1
769,285,484,37.1,0.9,1423.82,-935.5,-61.11,-46990.79,0.27,97.0,4.2,7.9,ES/RSI(2)+BB(2.0)/60min,1.5:1
751,232,519,30.9,0.87,1849.36,-952.96,-87.26,-65535.14,0.26,94.0,5.1,7.9,ES/RSI(2)+BB(2.0)/60min,2:1
343,137,206,39.9,0.98,1370.07,-928.23,-10.25,-3514.94,0.12,43.0,4.1,7.9,ES/RSI(2)+BB(2.5)/60min,1.5:1
338,117,221,34.6,1.05,1835.13,-927.56,28.76,9719.66,0.12,43.0,4.9,7.9,ES/RSI(2)+BB(2.5)/60min,2:1
1392,554,838,39.8,1.05,1483.79,-935.55,27.32,38030.82,0.48,174.0,4.4,8.0,ES/RSI(2)+BB(1.5)/60min,1.5:1
1325,443,882,33.4,1.05,1971.42,-942.97,31.43,41640.71,0.45,166.0,5.3,8.0,ES/RSI(2)+BB(1.5)/60min,2:1
775,287,488,37.0,0.91,1438.71,-932.08,-54.12,-41944.91,0.27,98.0,4.2,7.9,ES/RSI(2)+BB(2.0)/60min,1.5:1
756,234,522,31.0,0.88,1872.94,-950.83,-76.81,-58067.06,0.26,95.0,5.0,7.9,ES/RSI(2)+BB(2.0)/60min,2:1
343,137,206,39.9,0.98,1370.07,-928.23,-10.25,-3514.94,0.12,43.0,4.1,7.9,ES/RSI(2)+BB(2.5)/60min,1.5:1
338,117,221,34.6,1.05,1835.13,-927.56,28.76,9719.66,0.12,43.0,4.9,7.9,ES/RSI(2)+BB(2.5)/60min,2:1
1234,501,733,40.6,1.05,1459.46,-947.05,29.99,37003.69,0.42,155.0,4.4,8.0,ES/RSI(3)+BB(1.5)/60min,1.5:1
1178,402,776,34.1,1.06,1939.24,-949.91,36.03,42442.27,0.4,148.0,5.3,8.0,ES/RSI(3)+BB(1.5)/60min,2:1
742,273,469,36.8,0.89,1430.59,-935.12,-64.72,-48019.36,0.26,93.0,4.3,7.9,ES/RSI(3)+BB(2.0)/60min,1.5:1
728,224,504,30.8,0.9,1902.48,-942.18,-66.9,-48704.69,0.25,92.0,5.1,7.9,ES/RSI(3)+BB(2.0)/60min,2:1
335,131,204,39.1,0.95,1374.96,-929.01,-28.06,-9398.59,0.12,42.0,4.0,7.9,ES/RSI(3)+BB(2.5)/60min,1.5:1
331,112,219,33.8,1.02,1843.01,-928.28,9.43,3122.76,0.11,42.0,4.9,7.9,ES/RSI(3)+BB(2.5)/60min,2:1
1347,537,810,39.9,1.03,1460.53,-937.24,18.66,25141.39,0.46,169.0,4.4,8.0,ES/RSI(3)+BB(1.5)/60min,1.5:1
1289,434,855,33.7,1.04,1933.45,-947.33,22.62,29155.6,0.44,161.0,5.2,8.0,ES/RSI(3)+BB(1.5)/60min,2:1
771,284,487,36.8,0.91,1442.37,-928.24,-55.02,-42420.44,0.27,97.0,4.2,7.9,ES/RSI(3)+BB(2.0)/60min,1.5:1
752,231,521,30.7,0.88,1878.33,-947.28,-79.31,-59639.91,0.26,95.0,5.1,7.9,ES/RSI(3)+BB(2.0)/60min,2:1
341,135,206,39.6,0.97,1369.5,-928.23,-18.57,-6332.62,0.12,43.0,4.0,7.9,ES/RSI(3)+BB(2.5)/60min,1.5:1
336,115,221,34.2,1.03,1834.36,-927.56,17.74,5961.36,0.12,42.0,4.9,7.9,ES/RSI(3)+BB(2.5)/60min,2:1
1408,560,848,39.8,1.04,1471.57,-933.82,22.87,32204.36,0.48,176.0,4.4,8.0,ES/RSI(3)+BB(1.5)/60min,1.5:1
1347,451,896,33.5,1.05,1955.81,-940.92,28.96,39008.8,0.46,169.0,5.2,8.0,ES/RSI(3)+BB(1.5)/60min,2:1
778,288,490,37.0,0.9,1427.45,-930.74,-57.79,-44957.91,0.27,98.0,4.2,7.9,ES/RSI(3)+BB(2.0)/60min,1.5:1
759,235,524,31.0,0.88,1854.72,-949.51,-81.27,-61681.4,0.26,95.0,5.0,7.9,ES/RSI(3)+BB(2.0)/60min,2:1
343,137,206,39.9,0.98,1370.07,-928.23,-10.25,-3514.94,0.12,43.0,4.1,7.9,ES/RSI(3)+BB(2.5)/60min,1.5:1
338,117,221,34.6,1.05,1835.13,-927.56,28.76,9719.66,0.12,43.0,4.9,7.9,ES/RSI(3)+BB(2.5)/60min,2:1
908,339,569,37.3,0.89,1409.38,-941.18,-63.6,-57752.78,0.31,114.0,4.3,8.0,ES/RSI(5)+BB(1.5)/60min,1.5:1
885,284,601,32.1,0.95,1897.72,-939.17,-28.8,-25489.75,0.3,111.0,5.2,8.0,ES/RSI(5)+BB(1.5)/60min,2:1
603,217,386,36.0,0.86,1422.67,-935.09,-86.61,-52227.91,0.21,76.0,4.2,7.9,ES/RSI(5)+BB(2.0)/60min,1.5:1
595,180,415,30.3,0.88,1911.34,-937.01,-75.32,-44817.36,0.21,75.0,5.1,7.9,ES/RSI(5)+BB(2.0)/60min,2:1
296,110,186,37.2,0.9,1421.27,-933.96,-58.71,-17376.96,0.1,37.0,4.1,7.9,ES/RSI(5)+BB(2.5)/60min,1.5:1
293,92,201,31.4,0.93,1898.72,-936.13,-46.01,-13480.48,0.1,37.0,5.0,7.9,ES/RSI(5)+BB(2.5)/60min,2:1
1171,456,715,38.9,0.99,1461.68,-944.15,-7.3,-8544.37,0.4,147.0,4.4,8.0,ES/RSI(5)+BB(1.5)/60min,1.5:1
1128,373,755,33.1,1.02,1951.02,-949.33,9.74,10988.34,0.39,141.0,5.4,8.0,ES/RSI(5)+BB(1.5)/60min,2:1
720,262,458,36.4,0.89,1448.88,-931.7,-65.43,-47112.0,0.25,91.0,4.2,7.9,ES/RSI(5)+BB(2.0)/60min,1.5:1
710,220,490,31.0,0.91,1913.87,-941.91,-57.02,-40485.64,0.24,89.0,5.1,7.9,ES/RSI(5)+BB(2.0)/60min,2:1
328,125,203,38.1,0.92,1387.06,-929.18,-46.47,-15241.92,0.11,41.0,4.0,7.9,ES/RSI(5)+BB(2.5)/60min,1.5:1
325,108,217,33.2,0.99,1842.69,-930.87,-9.19,-2987.86,0.11,41.0,5.0,7.9,ES/RSI(5)+BB(2.5)/60min,2:1
1357,536,821,39.5,1.03,1476.22,-936.75,16.35,22183.78,0.47,170.0,4.4,8.0,ES/RSI(5)+BB(1.5)/60min,1.5:1
1296,428,868,33.0,1.02,1957.0,-947.95,11.4,14775.72,0.44,162.0,5.3,8.0,ES/RSI(5)+BB(1.5)/60min,2:1
770,282,488,36.6,0.89,1432.88,-930.07,-64.68,-49802.71,0.27,97.0,4.2,7.9,ES/RSI(5)+BB(2.0)/60min,1.5:1
752,230,522,30.6,0.87,1865.88,-948.66,-87.83,-66047.06,0.26,95.0,5.1,7.9,ES/RSI(5)+BB(2.0)/60min,2:1
342,136,206,39.8,0.97,1367.56,-928.23,-15.28,-5227.13,0.12,43.0,4.0,7.9,ES/RSI(5)+BB(2.5)/60min,1.5:1
337,116,221,34.4,1.04,1831.26,-927.56,22.07,7436.05,0.12,43.0,4.9,7.9,ES/RSI(5)+BB(2.5)/60min,2:1
1286,508,778,39.5,1.02,1480.69,-948.3,11.21,14411.9,0.44,161.0,4.5,8.0,ES/RSI(2)+Kelt(1.5)/60min,1.5:1
1228,403,825,32.8,1.0,1947.61,-953.7,-1.56,-1918.98,0.42,154.0,5.4,8.0,ES/RSI(2)+Kelt(1.5)/60min,2:1
933,367,566,39.3,1.0,1462.08,-944.88,1.91,1781.33,0.32,117.0,4.6,8.0,ES/RSI(2)+Kelt(2.0)/60min,1.5:1
907,304,603,33.5,1.05,1958.2,-942.5,29.73,26963.16,0.31,114.0,5.5,8.0,ES/RSI(2)+Kelt(2.0)/60min,2:1
604,234,370,38.7,0.95,1409.15,-935.85,-27.36,-16525.1,0.21,76.0,4.5,8.0,ES/RSI(2)+Kelt(2.5)/60min,1.5:1
596,199,397,33.4,1.0,1880.53,-938.61,2.68,1594.83,0.2,75.0,5.3,8.0,ES/RSI(2)+Kelt(2.5)/60min,2:1
1338,531,807,39.7,1.05,1510.75,-950.04,26.55,35527.25,0.46,168.0,4.5,8.0,ES/RSI(2)+Kelt(1.5)/60min,1.5:1
1266,415,851,32.8,1.01,1980.59,-956.19,6.5,8227.11,0.43,159.0,5.4,8.0,ES/RSI(2)+Kelt(1.5)/60min,2:1
960,381,579,39.7,1.03,1484.34,-949.16,16.63,15967.04,0.33,120.0,4.5,8.0,ES/RSI(2)+Kelt(2.0)/60min,1.5:1
929,312,617,33.6,1.06,1989.18,-947.44,38.81,36054.46,0.32,116.0,5.5,8.0,ES/RSI(2)+Kelt(2.0)/60min,2:1
613,238,375,38.8,0.95,1402.32,-939.95,-30.56,-18731.05,0.21,77.0,4.5,8.0,ES/RSI(2)+Kelt(2.5)/60min,1.5:1
604,202,402,33.4,1.0,1871.16,-941.37,-0.76,-456.79,0.21,76.0,5.4,8.0,ES/RSI(2)+Kelt(2.5)/60min,2:1
1361,537,824,39.5,1.05,1519.18,-944.57,27.53,37474.04,0.47,171.0,4.5,8.0,ES/RSI(2)+Kelt(1.5)/60min,1.5:1
1291,425,866,32.9,1.03,1989.85,-950.6,17.41,22471.94,0.44,162.0,5.4,8.0,ES/RSI(2)+Kelt(1.5)/60min,2:1
975,388,587,39.8,1.04,1486.9,-948.23,20.83,20305.18,0.33,122.0,4.5,8.0,ES/RSI(2)+Kelt(2.0)/60min,1.5:1
945,317,628,33.5,1.07,1994.86,-945.38,40.93,38675.32,0.32,118.0,5.5,8.0,ES/RSI(2)+Kelt(2.0)/60min,2:1
617,240,377,38.9,0.96,1407.51,-938.11,-25.71,-15863.11,0.21,77.0,4.5,8.0,ES/RSI(2)+Kelt(2.5)/60min,1.5:1
608,205,403,33.7,1.01,1874.06,-940.86,8.25,5016.95,0.21,76.0,5.3,8.0,ES/RSI(2)+Kelt(2.5)/60min,2:1
1225,493,732,40.2,1.05,1481.58,-950.71,28.17,34503.39,0.42,153.0,4.5,8.0,ES/RSI(3)+Kelt(1.5)/60min,1.5:1
1175,397,778,33.8,1.04,1946.24,-954.47,25.6,30083.39,0.4,147.0,5.4,8.0,ES/RSI(3)+Kelt(1.5)/60min,2:1
918,365,553,39.8,1.02,1465.06,-943.97,13.87,12731.58,0.32,115.0,4.5,8.0,ES/RSI(3)+Kelt(2.0)/60min,1.5:1
894,302,592,33.8,1.06,1950.95,-942.45,34.96,31255.64,0.31,112.0,5.4,8.0,ES/RSI(3)+Kelt(2.0)/60min,2:1
604,232,372,38.4,0.93,1393.85,-935.52,-40.8,-24641.61,0.21,76.0,4.5,8.0,ES/RSI(3)+Kelt(2.5)/60min,1.5:1
595,197,398,33.1,0.98,1852.6,-938.61,-14.46,-8603.96,0.2,75.0,5.3,8.0,ES/RSI(3)+Kelt(2.5)/60min,2:1
1307,511,796,39.1,1.01,1479.6,-944.17,3.46,4516.46,0.45,164.0,4.5,8.0,ES/RSI(3)+Kelt(1.5)/60min,1.5:1
1253,412,841,32.9,0.99,1930.34,-950.78,-3.44,-4309.87,0.43,157.0,5.4,8.0,ES/RSI(3)+Kelt(1.5)/60min,2:1
957,374,583,39.1,0.98,1453.46,-953.38,-12.77,-12222.65,0.33,120.0,4.5,8.0,ES/RSI(3)+Kelt(2.0)/60min,1.5:1
932,309,623,33.2,1.01,1942.41,-949.65,9.2,8573.16,0.32,117.0,5.5,8.0,ES/RSI(3)+Kelt(2.0)/60min,2:1
622,243,379,39.1,0.95,1396.78,-939.89,-27.01,-16799.95,0.21,78.0,4.5,8.0,ES/RSI(3)+Kelt(2.5)/60min,1.5:1
613,207,406,33.8,1.01,1862.03,-941.36,5.3,3248.41,0.21,77.0,5.3,8.0,ES/RSI(3)+Kelt(2.5)/60min,2:1
1370,535,835,39.1,1.02,1498.53,-945.64,8.84,12105.14,0.47,172.0,4.5,8.0,ES/RSI(3)+Kelt(1.5)/60min,1.5:1
1305,428,877,32.8,1.0,1959.88,-952.43,2.72,3546.11,0.45,164.0,5.4,8.0,ES/RSI(3)+Kelt(1.5)/60min,2:1
986,394,592,40.0,1.02,1471.16,-956.04,13.86,13663.33,0.34,124.0,4.5,8.0,ES/RSI(3)+Kelt(2.0)/60min,1.5:1
957,325,632,34.0,1.07,1979.36,-951.81,43.63,41749.23,0.33,120.0,5.5,8.0,ES/RSI(3)+Kelt(2.0)/60min,2:1
631,248,383,39.3,0.97,1403.92,-939.9,-18.71,-11809.03,0.22,79.0,4.5,8.0,ES/RSI(3)+Kelt(2.5)/60min,1.5:1
622,213,409,34.2,1.03,1868.36,-942.56,20.02,12452.73,0.21,78.0,5.3,8.0,ES/RSI(3)+Kelt(2.5)/60min,2:1
1052,431,621,41.0,1.08,1608.91,-1029.24,51.6,54283.66,0.36,132.0,4.6,7.9,"ES/MomThrust(3,1.5)/60min",1.5:1
985,345,640,35.0,1.18,2197.87,-1006.83,115.63,113898.46,0.34,124.0,5.6,7.9,"ES/MomThrust(3,1.5)/60min",2:1
581,225,356,38.7,0.97,1622.92,-1060.02,-21.02,-12210.72,0.2,73.0,4.6,7.9,"ES/MomThrust(3,2.0)/60min",1.5:1
564,187,377,33.2,1.0,2154.02,-1069.0,-0.37,-209.4,0.19,71.0,5.6,7.9,"ES/MomThrust(3,2.0)/60min",2:1
304,125,179,41.1,0.99,1547.6,-1088.09,-4.34,-1318.31,0.1,38.0,4.2,7.9,"ES/MomThrust(3,2.5)/60min",1.5:1
304,106,198,34.9,1.04,2086.24,-1077.3,25.78,7836.6,0.1,38.0,5.0,7.9,"ES/MomThrust(3,2.5)/60min",2:1
160,63,97,39.4,0.84,1556.85,-1202.81,-116.19,-18590.91,0.06,20.0,4.1,7.9,"ES/MomThrust(3,3.0)/60min",1.5:1
