n_bets,n_wins,n_losses,win_rate,profit_factor,avg_win,avg_loss,ev_per_bet,total_pnl,bets_per_day,bets_per_year,avg_bars_held,n_years,setup,pt_sl
2658,958,1700,36.0,1.12,957.69,-483.86,35.7,94899.45,0.91,333.0,5.9,8.0,"ES/Kelt-BO(14,1.5)/15min",2:1
1171,433,738,37.0,1.08,1359.73,-741.15,35.69,41793.58,0.4,147.0,6.3,8.0,"ES/Kelt-BO(30,2.0)/30min",2:1
1612,552,1060,34.2,1.08,1417.99,-684.21,35.65,57464.8,0.55,202.0,5.8,8.0,"ES/Kelt-MR(30,2.5)/30min",2:1
1636,548,1088,33.5,1.05,2409.68,-1160.5,35.38,57881.9,0.56,205.0,5.6,8.0,"NQ/Kelt-MR(30,2.5)/30min",2:1
1300,679,621,52.2,1.06,1196.26,-1234.16,35.26,45841.43,0.45,163.0,3.4,8.0,"NQ/Kelt-BO(20,2.0)/30min",1:1
2484,849,1635,34.2,1.08,1403.82,-677.29,34.01,84476.46,0.85,311.0,5.6,8.0,"ES/Boll-MR(20,1.5)/30min",2:1
2025,731,1294,36.1,1.08,1313.93,-689.15,33.94,68726.79,0.69,253.0,5.2,8.0,CL/IBS(0.25/0.75)/60min,2:1
1369,471,898,34.4,1.08,1379.85,-672.67,33.5,45855.46,0.47,171.0,5.4,8.0,"ES/Boll-MR(20,2.0)/30min",2:1
3188,1649,1539,51.7,1.09,810.7,-799.76,33.26,106020.56,1.09,399.0,3.4,8.0,"NQ/Kelt-BO(14,1.5)/15min",1:1
1330,541,789,40.7,1.06,1489.45,-965.44,33.13,44063.25,0.46,167.0,4.5,8.0,"ES/Kelt-MR(30,2.0)/60min",1.5:1
905,385,520,42.5,1.06,1417.18,-991.82,33.0,29866.46,0.31,114.0,4.3,8.0,"ES/Kelt-BO(14,1.5)/60min",1.5:1
1665,896,769,53.8,1.14,486.85,-496.59,32.64,54337.43,0.57,208.0,3.5,8.0,"ES/Kelt-BO(20,2.5)/15min",1:1
980,503,477,51.3,1.07,1004.49,-992.6,32.43,31783.96,0.34,123.0,3.4,8.0,"ES/Kelt-BO(30,1.5)/60min",1:1
1589,525,1064,33.0,1.03,3352.44,-1605.81,32.38,51448.81,0.55,199.0,5.3,8.0,"NQ/Kelt-MR(30,1.5)/60min",2:1
991,333,658,33.6,1.05,1970.02,-948.56,32.15,31863.54,0.34,124.0,5.5,8.0,"ES/Kelt-MR(20,2.0)/60min",2:1
801,331,470,41.3,1.11,811.38,-516.65,32.14,25741.11,0.27,100.0,4.9,8.0,"CL/Kelt-MR(14,2.5)/30min",1.5:1
3999,1713,2286,42.8,1.12,699.76,-468.72,31.81,127199.24,1.37,500.0,4.7,8.0,CL/IBS(0.25/0.75)/30min,1.5:1
1929,807,1122,41.8,1.08,1002.78,-666.62,31.77,61289.81,0.66,242.0,4.2,8.0,CL/IBS(0.15/0.85)/60min,1.5:1
1899,795,1104,41.9,1.07,1218.87,-823.18,31.7,60203.89,0.65,238.0,4.6,8.0,"NQ/Kelt-BO(30,2.5)/15min",1.5:1
2063,1067,996,51.7,1.08,817.31,-809.91,31.7,65391.63,0.71,258.0,3.3,8.0,"NQ/Kelt-BO(30,2.5)/15min",1:1
2819,988,1831,35.0,1.06,1618.63,-824.66,31.66,89256.17,0.97,353.0,5.9,8.0,"NQ/Kelt-BO(20,1.5)/15min",2:1
2751,1123,1628,40.8,1.05,1774.39,-1170.49,31.65,87082.9,0.94,344.0,4.8,8.0,"NQ/Boll-MR(14,1.5)/30min",1.5:1
2626,904,1722,34.4,1.07,1394.28,-684.09,31.39,82432.72,0.9,329.0,5.7,8.0,"ES/Boll-MR(14,1.5)/30min",2:1
1525,648,877,42.5,1.08,984.19,-673.14,31.09,47413.21,0.52,191.0,4.1,8.0,"CL/Boll-MR(20,1.5)/60min",1.5:1
6254,2184,4070,34.9,1.1,1000.94,-489.59,30.92,193400.53,2.14,782.0,6.5,8.0,ES/IBS(0.25/0.75)/15min,2:1
2776,996,1780,35.9,1.15,641.95,-311.03,30.89,85754.69,0.95,347.0,5.7,8.0,"CL/Kelt-BO(30,1.5)/15min",2:1
2126,761,1365,35.8,1.1,956.3,-485.2,30.78,65446.11,0.73,266.0,6.0,8.0,"ES/Kelt-BO(20,2.0)/15min",2:1
1503,537,966,35.7,1.09,1007.05,-511.99,30.74,46203.7,0.52,188.0,5.9,8.0,"CL/Kelt-MR(14,2.0)/30min",2:1
821,280,541,34.1,1.07,1342.24,-648.99,30.12,24726.79,0.28,103.0,4.2,8.0,ES/VWAP-2.5σ/30min,2:1
1569,533,1036,34.0,1.05,1974.64,-971.44,29.36,46072.96,0.54,197.0,5.4,8.0,"ES/Kelt-MR(30,1.5)/60min",2:1
285,115,170,40.4,1.05,1430.38,-918.91,29.05,8279.18,0.1,36.0,4.7,8.0,"ES/Kelt-BO(14,2.5)/60min",1.5:1
1897,680,1217,35.8,1.07,1306.48,-685.04,28.84,54712.01,0.65,237.0,5.2,8.0,CL/IBS(0.2/0.8)/60min,2:1
1293,668,625,51.7,1.09,703.8,-692.63,28.81,37248.09,0.44,162.0,3.5,8.0,"ES/Kelt-BO(20,2.0)/30min",1:1
338,117,221,34.6,1.05,1835.13,-927.56,28.76,9719.66,0.12,43.0,4.9,7.9,"ES/Boll-MR(20,2.5)/60min",2:1
2175,915,1260,42.1,1.07,996.78,-674.43,28.63,62273.93,0.75,272.0,4.2,8.0,CL/IBS(0.2/0.8)/60min,1.5:1
634,329,305,51.9,1.06,960.36,-976.92,28.39,17998.06,0.22,80.0,3.3,8.0,"ES/Kelt-BO(30,2.5)/60min",1:1
1805,649,1156,36.0,1.09,989.41,-511.2,28.35,51173.79,0.62,226.0,5.8,8.0,"CL/Kelt-MR(30,2.5)/30min",2:1
2422,815,1607,33.6,1.04,2387.22,-1168.04,28.3,68536.66,0.83,303.0,5.5,8.0,"NQ/Boll-MR(20,1.5)/30min",2:1
2800,1188,1612,42.4,1.1,704.98,-470.69,28.13,78766.43,0.96,350.0,4.6,8.0,CL/IBS(0.1/0.9)/30min,1.5:1
2073,695,1378,33.5,1.04,2402.35,-1169.39,28.08,58211.7,0.71,259.0,5.6,8.0,"NQ/Kelt-MR(14,1.5)/30min",2:1
2885,1029,1856,35.7,1.09,963.81,-491.03,27.87,80417.93,0.99,361.0,5.7,8.0,"CL/Kelt-MR(30,1.5)/30min",2:1
3255,1098,2157,33.7,1.04,2395.31,-1177.64,27.62,89887.71,1.12,407.0,5.8,8.0,NQ/IBS(0.2/0.8)/30min,2:1
1691,868,823,51.3,1.07,810.14,-798.02,27.46,46435.69,0.58,212.0,3.4,8.0,"NQ/Kelt-BO(20,2.5)/15min",1:1
1453,580,873,39.9,1.05,1476.48,-935.59,27.24,39583.08,0.5,182.0,4.4,8.0,"ES/Boll-MR(20,1.5)/60min",1.5:1
1361,707,654,51.9,1.08,718.15,-719.82,27.16,36967.79,0.47,170.0,3.6,8.0,"ES/Kelt-BO(30,2.0)/30min",1:1
3754,1582,2172,42.1,1.1,704.02,-466.32,26.88,100909.81,1.29,470.0,4.6,8.0,CL/IBS(0.2/0.8)/30min,1.5:1
1973,704,1269,35.7,1.08,989.27,-507.16,26.79,52864.56,0.68,247.0,5.9,8.0,"CL/Kelt-MR(20,2.0)/30min",2:1
2321,826,1495,35.6,1.08,983.04,-501.58,26.77,62133.04,0.8,290.0,5.8,8.0,"CL/Kelt-MR(30,2.0)/30min",2:1
5448,1869,3579,34.3,1.08,1022.6,-493.47,26.64,145113.66,1.87,681.0,6.7,8.0,ES/IBS(0.15/0.85)/15min,2:1
2751,1372,1379,49.9,1.03,1686.01,-1624.35,26.62,73232.9,0.94,344.0,3.3,8.0,NQ/IBS(0.25/0.75)/60min,1:1
2175,735,1440,33.8,1.03,2364.42,-1166.71,26.57,57788.57,0.75,272.0,5.6,8.0,"NQ/Kelt-MR(30,2.0)/30min",2:1
585,249,336,42.6,1.05,1395.0,-987.73,26.46,15477.75,0.2,73.0,4.6,8.0,"ES/Kelt-BO(30,2.5)/60min",1.5:1
1379,459,920,33.3,1.04,1967.69,-942.42,26.21,36143.39,0.47,173.0,5.3,8.0,"ES/Boll-MR(20,1.5)/60min",2:1
1458,490,968,33.6,1.04,2042.52,-995.08,25.79,37598.91,0.5,182.0,5.4,8.0,ES/IBS(0.1/0.9)/60min,2:1
1251,502,749,40.1,1.03,2457.5,-1604.06,25.76,32222.72,0.43,157.0,4.3,8.0,"NQ/Kelt-MR(14,1.5)/60min",1.5:1
2628,887,1741,33.8,1.03,2402.27,-1185.03,25.75,67669.41,0.9,329.0,5.7,8.0,NQ/IBS(0.1/0.9)/30min,2:1
1427,501,926,35.1,1.05,1406.59,-721.9,25.39,36226.51,0.49,179.0,6.2,8.0,"ES/Kelt-BO(30,1.5)/30min",2:1
3442,1168,2274,33.9,1.05,1427.48,-695.17,25.13,86480.73,1.18,431.0,5.7,8.0,ES/IBS(0.25/0.75)/30min,2:1
1907,1014,893,53.2,1.11,478.35,-489.64,25.06,47797.09,0.65,239.0,3.5,8.0,"ES/Kelt-BO(14,2.0)/15min",1:1
1045,414,631,39.6,1.03,2481.57,-1586.88,24.92,26045.5,0.36,131.0,4.4,8.0,"NQ/Kelt-MR(20,2.0)/60min",1.5:1
1744,580,1164,33.3,1.03,2397.93,-1158.04,24.56,42837.24,0.6,218.0,5.6,8.0,"NQ/Kelt-MR(20,2.0)/30min",2:1
1598,677,921,42.4,1.06,970.05,-670.62,24.46,39087.77,0.55,200.0,4.1,8.0,"CL/Boll-MR(14,1.5)/60min",1.5:1
431,223,208,51.7,1.11,478.78,-462.7,24.42,10526.33,0.15,54.0,3.3,8.0,CL/VWAP-2.5σ/30min,1:1
1895,799,1096,42.2,1.09,719.11,-482.16,24.34,46119.61,0.65,237.0,4.9,8.0,"ES/Kelt-BO(30,2.5)/15min",1.5:1
2145,722,1423,33.7,1.05,1421.34,-684.91,24.05,51583.89,0.74,268.0,5.6,8.0,"ES/Kelt-MR(30,2.0)/30min",2:1
2894,1215,1679,42.0,1.08,721.42,-481.65,23.44,67831.53,0.99,362.0,4.7,8.0,"ES/Kelt-BO(14,1.5)/15min",1.5:1
2470,871,1599,35.3,1.11,641.87,-313.58,23.34,57648.0,0.85,309.0,5.5,8.0,"CL/Kelt-BO(30,2.0)/15min",2:1
753,391,362,51.9,1.05,961.61,-990.47,23.16,17440.13,0.26,94.0,3.3,8.0,"ES/Kelt-BO(20,2.0)/60min",1:1
2442,826,1616,33.8,1.05,1415.75,-689.19,22.8,55689.66,0.84,306.0,5.7,8.0,"ES/Kelt-MR(20,1.5)/30min",2:1
5327,2197,3130,41.2,1.08,759.51,-494.32,22.79,121412.41,1.83,666.0,5.5,8.0,ES/IBS(0.1/0.9)/15min,1.5:1
2953,1016,1937,34.4,1.08,902.31,-438.61,22.74,67151.38,1.01,369.0,4.7,8.0,"ES/Boll-MR(14,2.0)/15min",2:1
3255,1109,2146,34.1,1.05,1415.86,-697.29,22.67,73797.54,1.12,407.0,5.8,8.0,ES/IBS(0.2/0.8)/30min,2:1
924,308,616,33.3,1.04,1967.48,-950.05,22.46,20753.35,0.32,116.0,5.4,8.0,"ES/Kelt-MR(30,2.5)/60min",2:1
2493,1271,1222,51.0,1.06,814.7,-801.57,22.45,55971.49,0.85,312.0,3.3,8.0,"NQ/Kelt-BO(20,2.0)/15min",1:1
1384,581,803,42.0,1.08,757.7,-509.74,22.33,30906.46,0.47,173.0,4.9,8.0,"CL/Kelt-MR(20,2.5)/30min",1.5:1
981,500,481,51.0,1.05,966.6,-959.25,22.32,21900.61,0.34,123.0,3.2,8.0,"ES/Kelt-BO(14,1.5)/60min",1:1
2718,928,1790,34.1,1.05,1408.39,-696.54,22.14,60175.24,0.93,340.0,5.8,8.0,"ES/Kelt-MR(30,1.5)/30min",2:1
1021,534,487,52.3,1.09,487.23,-488.29,21.92,22383.58,0.35,128.0,3.5,8.0,"ES/Kelt-BO(14,2.5)/15min",1:1
4708,1572,3136,33.4,1.04,1748.02,-843.56,21.77,102472.84,1.61,589.0,6.8,8.0,NQ/IBS(0.1/0.9)/15min,2:1
550,196,354,35.6,1.03,1853.43,-993.14,21.27,11700.36,0.19,69.0,6.0,8.0,"ES/Kelt-BO(30,2.5)/60min",2:1
1675,851,824,50.8,1.04,1204.77,-1201.5,21.03,35220.36,0.57,210.0,3.3,8.0,"NQ/Kelt-BO(14,1.5)/30min",1:1
1408,471,937,33.5,1.03,1977.64,-962.6,20.96,29512.84,0.48,176.0,5.4,8.0,"ES/Kelt-MR(20,1.5)/60min",2:1
1421,503,918,35.4,1.07,940.45,-483.12,20.79,29538.04,0.49,178.0,5.6,8.0,"CL/Boll-MR(20,2.0)/30min",2:1
1374,571,803,41.6,1.07,756.57,-502.44,20.77,28541.74,0.47,172.0,4.7,8.0,"CL/Kelt-BO(20,2.0)/30min",1.5:1
5914,2019,3895,34.1,1.06,1009.84,-492.03,20.7,122402.03,2.03,740.0,6.6,8.0,ES/IBS(0.2/0.8)/15min,2:1
1239,417,822,33.7,1.03,1982.86,-974.77,20.66,25593.64,0.43,155.0,5.4,8.0,"ES/Kelt-MR(30,2.0)/60min",2:1
1695,712,983,42.0,1.07,724.16,-489.15,20.51,34767.64,0.58,212.0,4.6,8.0,"CL/Kelt-BO(20,1.5)/30min",1.5:1
830,432,398,52.0,1.02,1644.91,-1742.94,20.38,16913.43,0.29,104.0,3.3,8.0,"NQ/Kelt-BO(30,2.0)/60min",1:1
2535,1251,1284,49.3,1.02,1710.1,-1626.11,20.28,51409.71,0.87,317.0,3.4,8.0,NQ/IBS(0.2/0.8)/60min,1:1
2912,1174,1738,40.3,1.03,1803.85,-1184.49,20.28,59067.84,1.0,364.0,4.7,8.0,NQ/IBS(0.1/0.9)/30min,1.5:1
794,284,510,35.8,1.05,1281.97,-682.76,19.99,15872.6,0.27,100.0,5.1,8.0,"CL/Boll-MR(20,2.0)/60min",2:1
6296,2554,3742,40.6,1.07,763.98,-488.02,19.86,125050.28,2.16,788.0,5.4,8.0,ES/IBS(0.15/0.85)/15min,1.5:1
5418,1834,3584,33.9,1.04,1715.67,-847.98,19.82,107366.13,1.86,678.0,6.7,8.0,NQ/IBS(0.15/0.85)/15min,2:1
1509,530,979,35.1,1.06,952.89,-485.34,19.8,29878.96,0.52,189.0,5.7,8.0,"CL/Kelt-BO(30,1.5)/30min",2:1
2853,997,1856,34.9,1.06,955.46,-482.94,19.72,56253.34,0.98,357.0,6.0,8.0,"ES/Kelt-BO(20,1.5)/15min",2:1
2292,951,1341,41.5,1.04,1198.21,-816.57,19.41,44478.23,0.79,287.0,4.6,8.0,"NQ/Kelt-BO(20,2.0)/15min",1.5:1
1497,509,988,34.0,1.04,1377.39,-680.29,19.35,28967.91,0.51,187.0,5.7,8.0,"ES/Boll-MR(14,2.0)/30min",2:1
2270,950,1320,41.9,1.07,714.27,-480.83,19.33,43868.71,0.78,284.0,4.7,8.0,"ES/Kelt-BO(20,2.0)/15min",1.5:1
7282,2945,4337,40.4,1.04,1263.4,-825.69,19.18,139692.44,2.49,911.0,5.3,8.0,NQ/IBS(0.25/0.75)/15min,1.5:1
3028,1066,1962,35.2,1.09,634.29,-315.16,19.09,57815.49,1.04,379.0,5.5,8.0,"CL/Kelt-BO(20,1.5)/15min",2:1
2629,929,1700,35.3,1.06,958.75,-494.87,18.79,49406.24,0.9,329.0,5.7,8.0,"CL/Kelt-MR(20,1.5)/30min",2:1
1296,654,642,50.5,1.08,482.28,-453.62,18.66,24182.69,0.44,162.0,3.6,8.0,CL/VWAP-1.5σ/30min,1:1
1195,397,798,33.2,1.02,3286.46,-1607.22,18.55,22166.93,0.41,150.0,5.4,8.0,"NQ/Kelt-MR(14,1.5)/60min",2:1
1646,822,824,49.9,1.05,734.78,-696.01,18.52,30478.22,0.56,206.0,3.6,8.0,"ES/Kelt-BO(30,1.5)/30min",1:1
5155,1737,3418,33.7,1.03,1671.7,-822.09,18.2,93838.07,1.77,645.0,6.1,8.0,"NQ/Kelt-MR(30,1.5)/15min",2:1
1275,500,775,39.2,1.04,1065.25,-657.99,17.79,22680.98,0.44,160.0,3.4,8.0,ES/VWAP-2.0σ/30min,1.5:1
2976,1008,1968,33.9,1.04,1510.81,-746.96,17.77,52892.54,1.02,372.0,4.5,8.0,"NQ/Boll-MR(14,2.0)/15min",2:1
803,290,513,36.1,1.04,1254.09,-681.34,17.63,14158.7,0.28,101.0,4.9,8.0,"CL/Boll-MR(14,2.0)/60min",2:1
2468,862,1606,34.9,1.06,940.51,-477.79,17.58,43390.06,0.85,309.0,5.6,8.0,"CL/Boll-MR(20,1.5)/30min",2:1
979,489,490,49.9,1.05,681.49,-645.35,17.39,17027.67,0.34,123.0,3.3,8.0,"CL/Kelt-BO(30,1.5)/60min",1:1
1082,373,709,34.5,1.05,1016.14,-508.17,17.31,18724.94,0.37,135.0,6.1,8.0,"CL/Kelt-BO(14,2.0)/30min",2:1
2927,1031,1896,35.2,1.08,634.66,-318.41,17.3,50639.01,1.0,366.0,5.4,8.0,"CL/Kelt-BO(14,1.5)/15min",2:1
1728,580,1148,33.6,1.04,1406.51,-684.7,17.21,29740.84,0.59,216.0,5.7,8.0,"ES/Kelt-MR(20,2.0)/30min",2:1
2954,1218,1736,41.2,1.09,481.33,-308.72,17.03,50317.31,1.01,370.0,4.6,8.0,"CL/Kelt-BO(30,1.5)/15min",1.5:1
1705,680,1025,39.9,1.03,1488.96,-959.5,17.02,29011.02,0.59,214.0,4.5,8.0,"ES/Kelt-MR(30,1.5)/60min",1.5:1
1672,648,1024,38.8,1.02,1838.56,-1135.95,16.85,28168.44,0.57,209.0,3.4,8.0,NQ/VWAP-1.5σ/30min,1.5:1
6260,2531,3729,40.4,1.03,1273.18,-835.99,16.77,105003.29,2.15,783.0,5.4,8.0,NQ/IBS(0.15/0.85)/15min,1.5:1
2624,920,1704,35.1,1.05,931.02,-476.85,16.77,43993.89,0.9,328.0,5.7,8.0,"CL/Boll-MR(14,1.5)/30min",2:1
5334,2138,3196,40.1,1.03,1294.86,-838.26,16.75,89338.78,1.83,667.0,5.5,8.0,NQ/IBS(0.1/0.9)/15min,1.5:1
7360,3002,4358,40.8,1.06,746.39,-485.9,16.73,123108.29,2.52,921.0,5.2,8.0,ES/IBS(0.25/0.75)/15min,1.5:1
963,348,615,36.1,1.04,1346.8,-735.91,16.72,16098.24,0.33,121.0,6.2,8.0,"ES/Kelt-BO(30,2.5)/30min",2:1
3082,1270,1812,41.2,1.06,724.43,-479.51,16.6,51157.26,1.06,386.0,4.8,8.0,"ES/Kelt-BO(20,1.5)/15min",1.5:1
1635,651,984,39.8,1.03,1538.63,-990.57,16.47,26931.23,0.56,205.0,4.4,8.0,ES/IBS(0.1/0.9)/60min,1.5:1
1752,899,853,51.3,1.05,663.77,-665.91,16.38,28705.8,0.6,219.0,3.3,8.0,CL/IBS(0.1/0.9)/60min,1:1
982,348,634,35.4,1.02,2337.39,-1257.78,16.27,15978.87,0.34,123.0,5.9,8.0,"NQ/Kelt-BO(30,2.5)/30min",2:1
3200,1646,1554,51.4,1.07,481.09,-476.47,16.07,51431.79,1.1,400.0,3.5,8.0,"ES/Kelt-BO(14,1.5)/15min",1:1
2743,957,1786,34.9,1.05,965.04,-492.47,16.04,43995.06,0.94,343.0,6.1,8.0,"ES/Kelt-BO(30,1.5)/15min",2:1
1478,525,953,35.5,1.08,587.62,-299.03,15.92,23522.63,0.51,185.0,4.0,8.0,"CL/Boll-MR(14,2.5)/15min",2:1
1546,532,1014,34.4,1.05,957.73,-478.36,15.82,24456.26,0.53,193.0,5.6,8.0,"CL/Boll-MR(14,2.0)/30min",2:1
869,433,436,49.8,1.07,482.23,-447.66,15.68,13628.67,0.3,109.0,3.3,8.0,CL/VWAP-2.0σ/30min,1:1
4658,1632,3026,35.0,1.07,658.41,-331.52,15.32,71338.91,1.6,583.0,6.5,8.0,CL/IBS(0.1/0.9)/15min,2:1
3155,1316,1839,41.7,1.05,722.54,-490.97,15.2,47964.86,1.08,395.0,4.7,8.0,"CL/Kelt-MR(30,1.5)/30min",1.5:1
1546,646,900,41.8,1.04,1046.71,-725.68,14.92,23065.01,0.53,193.0,4.8,8.0,"ES/Kelt-BO(14,1.5)/30min",1.5:1
1541,619,922,40.2,1.02,1829.78,-1203.94,14.66,22595.86,0.53,193.0,4.8,8.0,"NQ/Kelt-BO(30,1.5)/30min",1.5:1
1694,695,999,41.0,1.05,743.57,-492.79,14.45,24484.03,0.58,212.0,4.6,8.0,"CL/Kelt-BO(14,1.5)/30min",1.5:1
628,213,415,33.9,1.02,1878.74,-942.47,14.41,9047.27,0.22,79.0,5.4,8.0,"ES/Kelt-MR(20,2.5)/60min",2:1
764,306,458,40.1,1.03,1049.64,-677.62,14.19,10838.81,0.26,96.0,4.4,8.0,"CL/Kelt-BO(20,2.0)/60min",1.5:1
2254,1112,1142,49.3,1.02,1714.66,-1641.71,14.14,31868.74,0.77,282.0,3.4,8.0,NQ/IBS(0.15/0.85)/60min,1:1
3417,1379,2038,40.4,1.02,1797.09,-1192.46,14.03,47951.62,1.17,427.0,4.8,8.0,NQ/IBS(0.15/0.85)/30min,1.5:1
2583,910,1673,35.2,1.06,671.88,-343.92,13.95,36037.84,0.89,323.0,5.9,8.0,"CL/Kelt-MR(20,2.5)/15min",2:1
2420,838,1582,34.6,1.07,642.52,-319.3,13.76,33295.14,0.83,303.0,5.3,8.0,"CL/Kelt-BO(20,2.0)/15min",2:1
2115,1085,1030,51.3,1.06,504.71,-503.74,13.6,28762.07,0.73,265.0,3.6,8.0,"CL/Kelt-MR(30,2.5)/30min",1:1
6867,2767,4100,40.3,1.05,751.53,-484.72,13.42,92129.75,2.35,859.0,5.3,8.0,ES/IBS(0.2/0.8)/15min,1.5:1
1587,814,773,51.3,1.04,689.5,-698.61,13.38,21227.3,0.54,199.0,3.2,8.0,"CL/Kelt-MR(30,2.0)/60min",1:1
2307,802,1505,34.8,1.04,971.64,-497.44,13.27,30603.16,0.79,289.0,5.7,8.0,"CL/Kelt-MR(14,1.5)/30min",2:1
2064,1057,1007,51.2,1.04,681.42,-688.29,13.15,27149.89,0.71,258.0,3.3,8.0,"CL/Kelt-MR(30,1.5)/60min",1:1
2810,988,1822,35.2,1.06,653.33,-334.13,13.06,36712.57,0.96,352.0,5.4,8.0,"CL/Kelt-MR(14,2.0)/15min",2:1
3151,1063,2088,33.7,1.03,1570.58,-779.94,13.02,41018.61,1.08,394.0,5.1,8.0,"NQ/Boll-MR(20,2.0)/15min",2:1
1048,536,512,51.1,1.02,1642.71,-1693.12,12.99,13614.56,0.36,131.0,3.1,8.0,"NQ/Kelt-BO(20,1.5)/60min",1:1
2284,784,1500,34.3,1.02,1606.81,-820.06,12.98,29655.03,0.78,286.0,5.9,8.0,"NQ/Kelt-BO(30,2.0)/15min",2:1
2314,959,1355,41.4,1.03,995.71,-682.66,12.91,29883.1,0.79,290.0,4.3,8.0,CL/IBS(0.25/0.75)/60min,1.5:1
2028,712,1316,35.1,1.05,755.29,-389.09,12.68,25724.77,0.69,254.0,10.3,8.0,NQ/ORB-5min,2:1
3959,1330,2629,33.6,1.04,992.81,-483.28,12.6,49891.46,1.36,495.0,6.2,8.0,"ES/Kelt-MR(30,2.0)/15min",2:1
461,190,271,41.2,1.01,2383.71,-1649.94,12.52,5769.94,0.16,58.0,4.2,8.0,"NQ/Kelt-BO(20,2.5)/60min",1.5:1
3481,1220,2261,35.0,1.06,671.15,-343.19,12.31,42854.19,1.19,435.0,6.0,8.0,"CL/Kelt-MR(30,2.5)/15min",2:1
1633,589,1044,36.1,1.06,643.22,-343.67,12.29,20064.27,0.56,204.0,6.6,8.0,CL/VWAP-2.5σ/15min,2:1
1814,620,1194,34.2,1.06,666.76,-327.84,12.1,21944.89,0.62,227.0,5.3,8.0,"CL/Kelt-BO(20,2.5)/15min",2:1
2153,862,1291,40.0,1.03,1069.92,-694.63,11.85,25506.38,0.74,269.0,4.8,8.0,"ES/Kelt-MR(14,1.5)/30min",1.5:1
3916,1970,1946,50.3,1.05,476.64,-459.09,11.64,45594.97,1.34,490.0,3.5,8.0,CL/IBS(0.15/0.85)/30min,1:1
1006,501,505,49.8,1.01,1643.89,-1607.78,11.59,11663.83,0.35,126.0,3.1,8.0,"NQ/Kelt-BO(14,1.5)/60min",1:1
6189,2061,4128,33.3,1.02,1715.27,-839.16,11.49,71137.74,2.12,774.0,6.6,8.0,NQ/IBS(0.25/0.75)/15min,2:1
2065,1047,1018,50.7,1.05,483.16,-473.86,11.37,23480.46,0.71,258.0,3.5,8.0,"ES/Kelt-BO(30,2.5)/15min",1:1
734,260,474,35.4,1.04,888.88,-470.45,11.06,8118.42,0.25,92.0,4.7,8.0,"ES/Boll-MR(20,3.0)/15min",2:1
1734,686,1048,39.6,1.02,1788.1,-1152.66,10.75,18642.53,0.6,217.0,4.6,8.0,"NQ/Kelt-MR(30,2.5)/30min",1.5:1
1234,476,758,38.6,1.02,1809.84,-1119.2,10.64,13130.56,0.42,154.0,3.2,8.0,NQ/VWAP-2.0σ/30min,1.5:1
3048,1257,1791,41.2,1.02,1202.01,-825.55,10.62,32365.27,1.04,381.0,4.7,8.0,"NQ/Kelt-BO(20,1.5)/15min",1.5:1
822,408,414,49.6,1.04,541.67,-512.95,10.51,8640.23,0.28,103.0,3.6,8.0,"CL/Kelt-MR(14,2.5)/30min",1:1
2936,1196,1740,40.7,1.04,735.32,-487.71,10.5,30833.06,1.01,367.0,4.8,8.0,"ES/Kelt-BO(30,1.5)/15min",1.5:1
1957,637,1320,32.5,1.02,2019.92,-959.27,10.45,20457.26,0.67,245.0,5.4,8.0,ES/IBS(0.25/0.75)/60min,2:1
2733,943,1790,34.5,1.02,1634.66,-845.21,10.45,28563.56,0.94,342.0,6.1,8.0,"NQ/Kelt-BO(30,1.5)/15min",2:1
2278,785,1493,34.5,1.03,960.82,-489.63,10.19,23220.66,0.78,285.0,6.1,8.0,"ES/Kelt-BO(30,2.0)/15min",2:1
5505,1911,3594,34.7,1.05,652.25,-331.47,10.02,55165.21,1.89,689.0,6.4,8.0,CL/IBS(0.15/0.85)/15min,2:1
832,345,487,41.5,1.03,968.94,-669.45,9.93,8261.37,0.29,104.0,4.0,8.0,"CL/Boll-MR(14,2.0)/60min",1.5:1
7573,3773,3800,49.8,1.02,850.46,-824.68,9.9,74988.13,2.6,947.0,4.0,8.0,NQ/IBS(0.15/0.85)/15min,1:1
4404,1546,2858,35.1,1.04,655.19,-339.23,9.86,43415.89,1.51,551.0,6.0,8.0,"CL/Kelt-MR(30,2.0)/15min",2:1
3169,1599,1570,50.5,1.04,474.76,-463.73,9.81,31092.96,1.09,397.0,3.5,8.0,CL/IBS(0.1/0.9)/30min,1:1
853,312,541,36.6,1.05,609.06,-335.87,9.75,8317.99,0.29,107.0,5.9,8.0,CL/VWAP-3.0σ/15min,2:1
2621,1049,1572,40.0,1.02,1042.62,-679.58,9.7,25417.33,0.9,328.0,4.7,8.0,"ES/Boll-MR(20,1.5)/30min",1.5:1
2079,710,1369,34.2,1.05,646.59,-320.65,9.67,20111.24,0.71,260.0,5.1,8.0,"CL/Kelt-BO(14,2.0)/15min",2:1
2912,1012,1900,34.8,1.05,598.27,-303.85,9.66,28132.66,1.0,364.0,4.7,8.0,"CL/Boll-MR(14,2.0)/15min",2:1
1404,564,840,40.2,1.02,1026.11,-672.88,9.62,13510.98,0.48,176.0,4.5,8.0,"ES/Boll-MR(20,2.0)/30min",1.5:1
925,312,613,33.7,1.03,1035.29,-512.45,9.6,8876.79,0.32,116.0,5.9,8.0,"CL/Kelt-BO(20,2.5)/30min",2:1
